group,exp_dir,sub_exp,epoch,clip_style,clip_s_delta_idt,clip_t,content_lpips,one_minus_lpips,clip_content,fid,artfid,eval_type,source,dataset
620_spectral_v2_weights,full_eval,epoch_0007,7,0.7141032806237538,0.07418245536075387,0.22409328492482503,0.33098837373333334,0.669,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval,epoch_0008,8,0.7130583676497142,0.07313754238671416,0.22345841860771176,0.32547067557333337,0.6745,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D10_b2_baseline,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D11_b2_u4,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D11_b2_u4_v2,epoch_0001,1,0.7258287117481231,0.08590788648512315,0.22706052684783937,0.3680735244346667,0.6319,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D12_b2_v3,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D13_b2_u4_v3,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D13_b2_u4_v3_v2,epoch_0001,1,0.7265785848299662,0.08665775956696624,0.2285012711485227,0.39439274602666674,0.6056,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D14_b2_u4_v3_dwt,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D14_b2_u4_v3_dwt_v2,epoch_0001,1,0.7242089583873748,0.08428813312437487,0.22801573793093366,0.32867778210666665,0.6713,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D15_b2_a02_v2,epoch_0001,1,0.7235005535284678,0.08357972826546782,0.22747697430849076,0.3357707943933333,0.6642,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D15_b2_u4_v3_dwt_a02,epoch_0001,1,0.7066941907405853,0.06677336547758532,0.22016684899727504,0.27704978230133337,0.723,0.0,,,full_eval,remote_cached,
620_spectral_v2_weights,full_eval_p4_D16_b2_a03,epoch_0001,1,0.7213408691883088,0.08142004392530872,0.22722367839018504,0.3489887343866666,0.651,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0001,1,0.6965698298613231,0.05664900459832304,0.2216688345869382,0.302221394408,0.6978,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0002,2,0.7004291553497315,0.060508330086731454,0.22203898273905118,0.28662184082666664,0.7134,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0003,3,0.7007726879119873,0.060851862648987315,0.222421625037988,0.2915563728933333,0.7084,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0004,4,0.7010363107919693,0.0611154855289693,0.22255181764562923,0.29362203064133335,0.7064,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0005,5,0.7015933386882146,0.06167251342521463,0.22259439100821815,0.2896408719133333,0.7104,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0006,6,0.7028161550760269,0.06289532981302692,0.22252499619126317,0.2845142119906667,0.7155,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0007,7,0.701017030477524,0.061096205214523816,0.22217042619983352,0.28745511043733335,0.7125,0.0,,,full_eval,remote_cached,
620_spectral_v3_brownian,full_eval,epoch_0008,8,0.7022681422630945,0.06234731700009459,0.22263196310400965,0.28983789356,0.7102,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0004,4,0.7015547485351563,0.06163392327215626,0.2223522709906101,0.288140539392,0.7119,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0008,8,0.7014146585861841,0.0614938333231842,0.22230877075592675,0.2871430831373333,0.7129,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0012,12,0.7020475116968155,0.062126686433815505,0.22198294736941654,0.27868621973866664,0.7213,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0016,16,0.701307107726733,0.06138628246373291,0.2221346636414528,0.28478493925733334,0.7152,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0020,20,0.7008845793008804,0.06096375403788044,0.22214364653825758,0.28622342460800004,0.7138,0.0,,,full_eval,remote_cached,
620_spectral_v4_long,full_eval,epoch_0024,24,0.7009695715109509,0.06104874624795073,0.2221627735793591,0.287296489,0.7127,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0001,1,0.7071393120288849,0.06721848676588489,0.22086964575449625,0.2933245315733334,0.7067,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0002,2,0.7077917855580648,0.06787096029506479,0.22198750847578047,0.30791814979466664,0.6921,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0003,3,0.710721870104472,0.07080104484147184,0.22266271642843882,0.3205329396666666,0.6795,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0004,4,0.7104359854857126,0.07051516022271269,0.22427974645296733,0.3351053785333334,0.6649,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0005,5,0.7133771278063457,0.07345630254334562,0.22441920852661132,0.3307047683466666,0.6693,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0006,6,0.7100326120058695,0.07011178674286954,0.2246638380189737,0.3325867134,0.6674,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0007,7,0.7123952898184459,0.07247446455544584,0.22420071722070375,0.3291008465733334,0.6709,0.0,,,full_eval,remote_cached,
620_spectral_v5_ll01,full_eval,epoch_0008,8,0.7131846170425414,0.07326379177954152,0.22440011352300643,0.32886720602666664,0.6711,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0001,1,0.7087370164394379,0.06881619117643788,0.22008031247059504,0.27891961587333336,0.7211,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0002,2,0.7072500733534494,0.0673292480904495,0.2211521435280641,0.30404728949866666,0.696,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0003,3,0.7134078793525696,0.07348705408956958,0.22191842235128084,0.31617445250666665,0.6838,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0004,4,0.7106035667260489,0.07068274146304879,0.22243236845731737,0.3244274543466667,0.6756,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0005,5,0.7132293890317282,0.07330856376872812,0.2230719529191653,0.32390107410666674,0.6761,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0006,6,0.7121097543239593,0.07218892906095936,0.22298864531517026,0.32259822684,0.6774,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0007,7,0.7129237673282625,0.07300294206526234,0.22330149649580322,0.32812350024,0.6719,0.0,,,full_eval,remote_cached,
620_spectral_v9_ll10,full_eval,epoch_0008,8,0.7141025559107463,0.07418173064774625,0.2227399855057398,0.3234272207733333,0.6766,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e16_e24_b48,full_eval,epoch_0004,4,0.6970820219516755,,,0.4118188882666666,0.5882,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e16_e24_b48,full_eval,epoch_0008,8,0.6983875823815664,,,0.40721243918666666,0.5928,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e16_e24_b48,full_eval,epoch_0016,16,0.6988546583652497,,,0.41267434799999997,0.5873,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e2_e8_b64,full_eval,epoch_0004,4,0.6912382496595383,,,0.42067284788000003,0.5793,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e2_e8_b64,full_eval,epoch_0006,6,0.7007362823486326,,,0.4024404905599999,0.5976,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e2_e8_b64,full_eval,epoch_0008,8,0.7003326272964477,,,0.40978692859999993,0.5902,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e8_e16_b48,full_eval,epoch_0012,12,0.6989749530951183,,,0.4148912389466667,0.5851,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e8_e16_b48,full_eval,epoch_0014,14,0.6995078354676565,,,0.4166763973466667,0.5833,0.0,,,full_eval,remote_cached,
TC/wikiart_distinct5_ema_lancet_spectralstat_from_e8_e16_b48,full_eval,epoch_0016,16,0.6994708189964294,,,0.4195356199333334,0.5805,0.0,,,full_eval,remote_cached,
628_infer_ablation,baseline,,,0.7307,,,0.3403,0.6597,,,,infer_baseline,remote_cached,
628_infer_ablation,I5_cfg1.0,,,0.7306655625502267,,,0.3402665258533333,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I5_cfg2.0,,,0.7307624377409616,,,0.3402524376,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I5_cfg3.0,,,0.7307100061575572,,,0.3402729759066667,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I6_vel0.5,,,0.7307933471202851,,,0.34027408616000004,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I6_vel1.5,,,0.7306898478666942,,,0.3402757918666666,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I6_vel2.0,,,0.7306649266878764,,,0.3402554614133333,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I7_repulse0.5,,,0.7307077987194062,,,0.3402775875733333,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I7_repulse1.0,,,0.7307823538780213,,,0.3402738466266666,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I8_triband_a0.3,,,0.7307486546834311,,,0.3402700221066667,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I8_triband_a0.7,,,0.7308131639957428,,,0.34029304474666666,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I9_fiber_only,,,0.7307956260045368,,,0.3402615856266666,0.6597,,,,infer_ablation,remote_cached,
628_infer_ablation,I10_avgpool,,,0.7304879014492035,,,0.3870674825466666,0.6129,,,,infer_ablation,remote_cached,
628_destructive_eval,baseline,,,0.7307,,,0.3403,0.6597,,,,destructive_eval_baseline,remote_cached,
628_destructive_eval,X10_contrast_w10,,,0.7061795548597972,,,0.4667853495333333,0.5332,,,,destructive_eval,remote_cached,
628_destructive_eval,X11_contrast_w50,,,0.7056235598524412,,,0.4651469509,0.5349,,,,destructive_eval,remote_cached,
628_destructive_eval,X12_contrast_w100,,,0.7067668644587198,,,0.45416374479999994,0.5458,,,,destructive_eval,remote_cached,
628_destructive_eval,X13_chvar_w10,,,0.7023741868138313,,,0.39370538701666663,0.6063,,,,destructive_eval,remote_cached,
628_destructive_eval,X14_chvar_w50,,,0.7065383781989415,,,0.40308190428333335,0.5969,,,,destructive_eval,remote_cached,
628_destructive_eval,X15_chvar_w100,,,0.7059442629416783,,,0.4100229565166667,0.59,,,,destructive_eval,remote_cached,
628_destructive_eval,X16_hfenergy_w10,,,0.713054579993089,,,0.4977030864166667,0.5023,,,,destructive_eval,remote_cached,
628_destructive_eval,X17_hfenergy_w50,,,0.7033130280176799,,,0.4826984894166667,0.5173,,,,destructive_eval,remote_cached,
628_destructive_eval,X18_hfenergy_w100,,,0.7042784922321637,,,0.4597485511666667,0.5403,,,,destructive_eval,remote_cached,
628_destructive_eval,X19_colormatch_w10,,,0.7065376054247221,,,0.3654431584,0.6346,,,,destructive_eval,remote_cached,
628_destructive_eval,X1_velmag_w10,,,0.7018635895848273,,,0.5012730606999999,0.4987,,,,destructive_eval,remote_cached,
628_destructive_eval,X20_colormatch_w50,,,0.715318083067735,,,0.40046721823333326,0.5995,,,,destructive_eval,remote_cached,
628_destructive_eval,X21_colormatch_w100,,,0.717408585747083,,,0.4279237808666667,0.5721,,,,destructive_eval,remote_cached,
628_destructive_eval,X22_hsvsat_w1,,,0.7028905807932219,,,0.3613049202166667,0.6387,,,,destructive_eval,remote_cached,
628_destructive_eval,X23_hsvsat_w10,,,0.7074032387137414,,,0.3878357547,0.6122,,,,destructive_eval,remote_cached,
628_destructive_eval,X24_hsvsat_w50,,,0.7072446313500405,,,0.3937595753166666,0.6062,,,,destructive_eval,remote_cached,
628_destructive_eval,X25_attnent_w1,,,0.7003376556436222,,,0.34977697478333336,0.6502,,,,destructive_eval,remote_cached,
628_destructive_eval,X26_attnent_w10,,,0.7004171351591746,,,0.34975363549999994,0.6502,,,,destructive_eval,remote_cached,
628_destructive_eval,X27_attnent_w50,,,0.7003534369667371,,,0.3497579522166666,0.6502,,,,destructive_eval,remote_cached,
628_destructive_eval,X28_combo_content_w50,,,0.7152930738528569,,,0.44192469430000003,0.5581,,,,destructive_eval,remote_cached,
628_destructive_eval,X29_combo_direction_w50,,,0.7109694329897562,,,0.5042576327166668,0.4957,,,,destructive_eval,remote_cached,
628_destructive_eval,X2_velmag_w50,,,0.7016501836975415,,,0.51984307515,0.4802,,,,destructive_eval,remote_cached,
628_destructive_eval,X30_combo_all_w10,,,0.7114594473441441,,,0.5162366630499999,0.4838,,,,destructive_eval,remote_cached,
628_destructive_eval,X31_combo_all_w50,,,0.7177577699224155,,,0.6126978056833333,0.3873,,,,destructive_eval,remote_cached,
628_destructive_eval,X3_velmag_w100,,,0.7006783822675546,,,0.5748870767333334,0.4251,,,,destructive_eval,remote_cached,
628_destructive_eval,X4_dir_cos_w10,,,0.695977760652701,,,0.33414041004999995,0.6659,,,,destructive_eval,remote_cached,
628_destructive_eval,X5_dir_cos_w50,,,0.6824225791295371,,,0.3055832685183333,0.6944,,,,destructive_eval,remote_cached,
628_destructive_eval,X6_dir_cos_w100,,,0.6820037375887235,,,0.3051925447983333,0.6948,,,,destructive_eval,remote_cached,
628_destructive_eval,X7_outvar_w10,,,0.7037291719516119,,,0.3708868919,0.6291,,,,destructive_eval,remote_cached,
628_destructive_eval,X8_outvar_w50,,,0.7056996606787047,,,0.41354031886666665,0.5865,,,,destructive_eval,remote_cached,
628_destructive_eval,X9_outvar_w100,,,0.7053741617004077,,,0.4201174626666666,0.5799,,,,destructive_eval,remote_cached,
DB/Baseline,samam_distinct5_512_mamba_b6_seg250_remote_wsl_20260601_2130_diag,,-1,0.6978010030587514,,0.0,0.3220869704133334,0.6779,0.0,306.16022867391524,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_convergence_20260606_222608,,-1,0.6312094361384709,,0.0,0.5649971589066667,0.435,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_convergence_20260607_002420,,-1,0.6928937567075094,,0.0,0.173792099064,0.8262,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_convergence_20260607_011328,,-1,0.6920399037996927,,0.0,0.16340884842266667,0.8366,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_samecost_20260606_133730,,-1,0.6235631370544433,,0.0,0.7344715582266665,0.2655,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_samecost_20260606_155105,,-1,0.6520035339196523,,0.0,0.8459807177066665,0.154,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samam_latent_distinct5_512_samecost_20260606_162933,,-1,0.6558451292514801,,0.0,0.7824660009866667,0.2175,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samst_distinct5_512_wsl_stepalign40_remote_20260605_r1,,-1,0.66148965771993,,0.0,0.7430370608533334,0.257,0.0,388.37932636831005,,db_record,remote_cached,distinct5_512
DB/Baseline,samst_latent_distinct5_512_convergence_20260606_180529,,-1,0.7056886456012725,,0.0,0.8375362744266667,0.1625,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samst_latent_distinct5_512_convergence_20260606_214051,,-1,0.6826026574770608,,0.0,0.8320293038933333,0.168,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samst_latent_distinct5_512_samecost_20260606_041227,,-1,0.6104393124580383,,0.0,0.7295783353333333,0.2704,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,samst_latent_distinct5_512_samecost_20260606_172021,,-1,0.6976548686027526,,0.0,0.8658754646399999,0.1341,0.0,,,db_record,remote_cached,distinct5_512
DB/Baseline,baseline_pipeline,,-1,0.6509767150878907,,0.0,0.8087679970736842,0.1912,0.0,414.295503412141,,db_record,remote_cached,legacy256_overfit50
DB/CUT,aaai2027_executor_promotion_h_e1_seed42_b44,,1,0.6972236343622208,,0.0,0.32802809732,0.672,0.0,,,db_record,remote_cached,unknown
DB/CUT,aaai2027_executor_promotion_h_e1_seed42_b44,,2,0.6970573533773422,,0.0,0.33414999696000003,0.6659,0.0,,,db_record,remote_cached,unknown
DB/CUT,aaai2027_executor_promotion_h_e1_seed42_b44,,3,0.6961568443775178,,0.0,0.33506587404,0.6649,0.0,,,db_record,remote_cached,unknown
DB/CUT,aaai2027_tokenizer_localization_l_e1_executoronly_seed42_b44,,1,0.6962579310337703,,0.0,0.32175487997333335,0.6782,0.0,,,db_record,remote_cached,unknown
DB/CUT,aaai2027_tokenizer_localization_l_e1_executoronly_seed42_b44,,2,0.6916276638507842,,0.0,0.3288160511733333,0.6712,0.0,,,db_record,remote_cached,unknown
DB/CUT,aaai2027_tokenizer_localization_l_e1_executoronly_seed42_b44,,3,0.6957186478773753,,0.0,0.3353660955466667,0.6646,0.0,,,db_record,remote_cached,unknown
DB/CUT,protocol_smoke_cut,,-1,0.758755621989568,,0.5570577611625194,0.49060525302666663,0.5094,0.7793906343866668,,,db_record,remote_cached,unknown
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,1,0.6869580874443055,,0.0,0.44675554204,0.5532,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,2,0.6860809911489486,,0.0,0.457772996,0.5422,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,3,0.6860834253231683,,0.0,0.4571856810266667,0.5428,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,4,0.6869252529144286,,0.0,0.45247792004,0.5475,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,5,0.685235158999761,,0.0,0.45619142970666665,0.5438,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,6,0.684218872944514,,0.0,0.46126124737333335,0.5387,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,7,0.6857960153420767,,0.0,0.4599169549866666,0.5401,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_baseline_direct_atom_residual_b44_remote,,8,0.687648866891861,,0.0,0.45274286515999995,0.5473,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,1,0.6816299575964611,,0.0,0.4463813316933334,0.5536,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,2,0.6804277596871057,,0.0,0.47641838556000005,0.5236,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,3,0.6818462192614873,,0.0,0.4735761494,0.5264,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,4,0.682672283609708,,0.0,0.46686770513333337,0.5331,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,5,0.6812477378050485,,0.0,0.4733033690400001,0.5267,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,6,0.6803196161190668,,0.0,0.47340470421333336,0.5266,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,7,0.6833796360890071,,0.0,0.4720447937866667,0.528,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_a_class_prototypes_b44_remote,,8,0.6849461014270782,,0.0,0.46229617677333334,0.5377,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,1,0.6772124817371368,,0.0,0.46821412551999997,0.5318,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,2,0.6797462602059047,,0.0,0.46049798427999994,0.5395,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,3,0.678799505551656,,0.0,0.4573170711466667,0.5427,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,4,0.6824975240230559,,0.0,0.4462377486533333,0.5538,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,5,0.6830587089459101,,0.0,0.44718000017333337,0.5528,0.0,,,db_record,remote_cached,distinct5_512
DB/LANCET/LBM,distinct5_512_ema_variant_b_global_vq_b44_remote,,6,0.6828282464345297,,0.0,0.45256201235999993,0.5474,0.0,,,db_record,remote_cached,distinct5_512
