period,source_root,dataset_key,method,event_type,path,time_hint,metric_hint,note
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_03_ghost_wireframe\logs\training_20260404_020317.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0010\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0020\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\Aline120\Aline120_aline_04_macro_trap\logs\training_20260404_022734.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs500\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\full_eval\epoch_0080_tokenized_distill_epochs500\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A1_swin_h2_g1_d2\logs\training_20260328_213955.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\logs\training_20260328_231623.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A2_swin_h2_g2_d2\logs\training_20260329_000733.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A3_swin_h3_g2_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A3_swin_h3_g2_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A3_swin_h3_g2_d2\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A3_swin_h3_g2_d2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_A3_swin_h3_g2_d2\logs\training_20260329_005851.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B1_weaver_h3_g2_d1\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B1_weaver_h3_g2_d1\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B1_weaver_h3_g2_d1\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B1_weaver_h3_g2_d1\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B1_weaver_h3_g2_d1\logs\training_20260329_025429.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B2_weaver_h2_g2_d1\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B2_weaver_h2_g2_d1\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B2_weaver_h2_g2_d1\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B2_weaver_h2_g2_d1\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B2_weaver_h2_g2_d1\logs\training_20260329_043124.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B3_weaver_h3_g2_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B3_weaver_h3_g2_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B3_weaver_h3_g2_d2\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B3_weaver_h3_g2_d2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_B3_weaver_h3_g2_d2\logs\training_20260329_055431.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C1_asym_h1_g2_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C1_asym_h1_g2_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C1_asym_h1_g2_d2\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C1_asym_h1_g2_d2\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C1_asym_h1_g2_d2\logs\training_20260329_075001.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C2_asym_h2_g2_d3\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C2_asym_h2_g2_d3\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C2_asym_h2_g2_d3\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C2_asym_h2_g2_d3\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_C2_asym_h2_g2_d3\logs\training_20260329_091931.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_D1_cgw_h2_g2_d3_impasto_s3_r12\logs\training_20260329_145457.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\arch\arch_ablate_E1_wgw_light_h2_g1_d2\logs\training_20260329_172811.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060_fewshot_ukiyo_e\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_01_golden_funnel\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_01_golden_funnel\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_01_golden_funnel\logs\training_20260405_215650.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,log_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_01_golden_funnel\logs\training_20260405_215930.csv,,,Remote curated train/eval log after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_02_naked_fusion\full_eval\epoch_0030\summary.json,,,Remote curated summary.json after experiment-path filter.
2026-05-30,I:\,cycle_nce,,summary_evidence,I:\Github\Latent_Style_TokenizerClean\Cycle-NCE\exp\45\45\45_02_naked_fusion\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,,,Remote curated summary.json after experiment-path filter.
