experiment_id,epoch,epoch_num,k_value,recipe_id,description,content_weights,target_weights,balance_target_styles_per_batch,summary_path,checkpoint,all_clip_style,all_clip_content,all_content_lpips,transfer_clip_style,transfer_clip_content,transfer_content_lpips,photo_clip_style,photo_clip_content,photo_content_lpips,identity_clip_style,identity_clip_content,identity_content_lpips,score_ec_all,score_65_35_all,score_ec_transfer,score_65_35_transfer,score_ec_photo,score_65_35_photo
K2_r03_hayao_strong,epoch_0004,4,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0004.pt,0.6998352857430777,0.8502919286799999,0.4129524066133334,0.6696283306678137,0.8450652651,0.4209746992,0.640275846918424,0.81233206375,0.41347999125,0.8206631060441335,0.871198583,0.3808632362666667,0.4108366202625439,0.6603595934183338,0.38773174558913265,0.6379172702140788,0.37553459533700767,0.6214613035594756
K2_r03_hayao_strong,epoch_0005,5,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0005.pt,0.7016067677338919,0.8470912169066667,0.41041061033333337,0.6719857212901116,0.8419299326666667,0.41906578098333325,0.6454664431512356,0.8067416150833333,0.4199825026666666,0.820090953509013,0.8677363538666665,0.3757899277333333,0.413659905974228,0.662400685410363,0.3903795001880225,0.6401176954944059,0.374381830969228,0.6225593121149698
K2_r03_hayao_strong,epoch_0006,6,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0006.pt,0.7039895183642705,0.8424022498533335,0.4090141899466667,0.6749261818826199,0.8369020507666667,0.4180635004499999,0.6494805800418059,0.8016185140833333,0.43073525924999995,0.8202428642908732,0.8644030462,0.3728169479333333,0.41604781577956435,0.6644382204554424,0.39276417973941846,0.642379793066203,0.36972639401965823,0.6214050362896738
K2_r03_hayao_strong,epoch_0007,7,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0007.pt,0.7041924945513408,0.8374535415200001,0.4139518399066667,0.675326071381569,0.8319425990166666,0.42272726215,0.6488570774594943,0.7988949680833333,0.4358221685,0.8196581872304283,0.8594973115333333,0.3788501509333333,0.412690715783348,0.6628419774910381,0.38984733016792283,0.6410074046455199,0.366070778914525,0.6192193413736713
K2_r03_hayao_strong,epoch_0008,8,2.0,R03_hayao_strong,Strong Hayao target pressure.,"1.3,1.4,0.85,0.85,0.85","0.75,1.7,1,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r03_hayao_strong\epoch_0008.pt,0.7036577268441517,0.8370637855466666,0.4201032473333333,0.6748143028219541,0.8314546731833332,0.42911201733333326,0.6475294182697933,0.8010145469999999,0.4330482478333333,0.8190314229329427,0.859500235,0.3840681673333334,0.408048830785732,0.660341385882032,0.3852433760126385,0.6384400907676036,0.3671179382675217,0.6193272351336989
K2_r04_cezanne_strong,epoch_0001,1,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0001.pt,0.6925974568923314,0.8615885599066666,0.39575488412,0.6610783307254314,0.8584225156,0.40305357578333334,0.633406971146663,0.81959045075,0.40813333716666667,0.8186739615599314,0.8742527371333333,0.36656011746666667,0.4184986305981001,0.6616741375380154,0.3946283456536693,0.6386321634473637,0.37489247022794486,0.6188678632369976
K2_r04_cezanne_strong,epoch_0002,2,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0002.pt,0.6976648773352305,0.8572032088266667,0.3985264863066667,0.6667661717534066,0.8526937737333332,0.40707007650000004,0.640421632428964,0.8161483087500001,0.41761496825,0.8212596996625263,0.8752409492,0.3643521255333334,0.4196269451512495,0.6639979000605665,0.39534561521013517,0.6409234848647143,0.372971972735529,0.6201088221913266
K2_r04_cezanne_strong,epoch_0003,3,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0003.pt,0.6993344920873642,0.8546636665066666,0.4002984826666667,0.6688682460288207,0.8499018328166666,0.40889536854999997,0.6437347824374835,0.8157687212500001,0.4176271534166667,0.8211994763215383,0.8737110012666667,0.3659109391333334,0.4193919560283283,0.6644629509234534,0.395371118057474,0.6416509809262334,0.37489365769282,0.622258104888531
K2_r04_cezanne_strong,epoch_0004,4,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0004.pt,0.6989450663725535,0.8532170695599999,0.40848061766666666,0.6685436946153642,0.8479252592500002,0.41728841050000004,0.6420090049505234,0.8191796434999999,0.41085122566666665,0.8205505534013111,0.8743843108,0.37324944633333335,0.41343955394562354,0.6613460769588264,0.3895681589395214,0.6385024578249867,0.3782388183775638,0.6235079242345068
K2_r04_cezanne_strong,epoch_0005,5,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0005.pt,0.7028797762393951,0.8486026833199999,0.41070035625333334,0.6734082140525183,0.84293518735,0.42027723261666666,0.6480177588760853,0.8131740583333333,0.4219360240833333,0.8207660249869029,0.8712726672000001,0.3723928508,0.41420680173461233,0.6631267298669402,0.390390073429194,0.6406183077183036,0.3745957221605177,0.6235339348402887
K2_r04_cezanne_strong,epoch_0006,6,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0006.pt,0.7047018738190335,0.8464344546933333,0.4076967674266666,0.6757359243929387,0.8408632438500001,0.4172558834666667,0.6511268950998783,0.8128539501666667,0.42648155941666666,0.820565671523412,0.8687192980666667,0.3694603032666667,0.4173971978634988,0.6653623493830385,0.3937811342701984,0.6431887916420769,0.3734332814995499,0.6239639360190876
K2_r04_cezanne_strong,epoch_0007,7,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0007.pt,0.706303030014038,0.8375796587066666,0.41895347513333325,0.6784151069323222,0.8320491925500001,0.4286071079166667,0.6544741317629814,0.8053652286666666,0.4378310728333333,0.8178547223409017,0.8597015233333334,0.38033894399999996,0.41039492109245385,0.6624632532124581,0.3876415699830834,0.6409573317351761,0.367925020511531,0.6221673101542713
K2_r04_cezanne_strong,epoch_0008,8,2.0,R04_cezanne_strong,Repair Cezanne style drop by target emphasis.,"1.35,1.05,0.85,0.85,1.25","0.75,1.1,1,1,1.6",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r04_cezanne_strong\epoch_0008.pt,0.7082103394269944,0.8305468921733333,0.42728317464,0.6812695967654389,0.8248311435333333,0.43730587249999997,0.6588989893595377,0.8002022921666666,0.4481308216666667,0.8159733100732168,0.8534098867333333,0.38719238320000005,0.4056039772837563,0.6607876095035463,0.38334640134420545,0.6397681825225352,0.36362604386251185,0.6214385555003662
K2_r05_vangogh_strong,epoch_0001,1,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0001.pt,0.6945451379617056,0.8561538103733334,0.3921505302266667,0.6633812234799066,0.8526035611333332,0.39945460531666666,0.637885254373153,0.8107003228333334,0.4196642730833333,0.8192007958889007,0.8703548073333334,0.3629342298666667,0.42217889384366936,0.6642016540957753,0.39839053868025304,0.641388683401106,0.3701876027860666,0.6177429197633828
K2_r05_vangogh_strong,epoch_0002,2,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0002.pt,0.6984883764187495,0.8513189649200001,0.40348013934666677,0.6680033617715041,0.8468262350333333,0.4117397957833333,0.6409755244851113,0.8156234591666667,0.4202609909166667,0.8204284350077312,0.8692898844666669,0.3704415136,0.4166621889692855,0.6627993959008538,0.39295979401312486,0.640093256627311,0.3715985154116683,0.6195427440944891
K2_r05_vangogh_strong,epoch_0003,3,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0003.pt,0.6999833271503448,0.8551503079199999,0.4025775043733333,0.6694121048847833,0.8500543071333334,0.4112136819333333,0.6399312687416872,0.8249830794166667,0.4092481454166667,0.8222682162125906,0.8755343110666667,0.36803279413333334,0.4181857862032165,0.6640870361170574,0.3941406885043689,0.6411930794984425,0.3780405838150171,0.6227184737862633
K2_r05_vangogh_strong,epoch_0004,4,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0004.pt,0.7000573693116506,0.8541268902533333,0.4064096805733333,0.6697132943073909,0.8485701307833333,0.4147728211333333,0.6390843530495961,0.823287801,0.4028084095833333,0.8214336693286896,0.8763539281333333,0.37295711833333334,0.4155472774666947,0.6627939018519062,0.3919344218770161,0.6401431539031375,0.38165580120809484,0.6244218861280708
K2_r05_vangogh_strong,epoch_0005,5,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0005.pt,0.702179814140002,0.8442037894666667,0.41575275379999993,0.6733507007857163,0.8385444462,0.4246784114833334,0.6450422463317712,0.8130212941666667,0.41975183375,0.8174962675571441,0.8668411625333334,0.38005012306666675,0.4102466227485241,0.6609034153610013,0.387393194804849,0.639040511491549,0.374284580587791,0.6223643183031513
K2_r05_vangogh_strong,epoch_0006,6,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0006.pt,0.7045848347345988,0.8409147353599999,0.41608500674666665,0.6763573485612868,0.8349570325666666,0.42589758741666667,0.6490252842505773,0.8104570854166666,0.43061661966666664,0.8174947794278463,0.8647455465333334,0.37683468406666665,0.41141764902045425,0.6623503902161558,0.3882983855775013,0.6405681209690031,0.36954421026839623,0.6211506178795418
K2_r05_vangogh_strong,epoch_0007,7,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0007.pt,0.7060761470794678,0.8371496979333334,0.41974287524,0.6783550996581714,0.8310099740166667,0.4301078714666667,0.652705051501592,0.8063512570833334,0.4449565411666667,0.8169603367646536,0.8617085936000001,0.3782828903333334,0.4097057149659508,0.662039489267654,0.3865892316456368,0.6403930597644781,0.36227966938343253,0.6185234940677014
K2_r05_vangogh_strong,epoch_0008,8,2.0,R05_vangogh_strong,Van Gogh target emphasis.,"1.35,1.05,0.85,1.25,0.85","0.75,1.1,1,1.6,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\full_eval\epoch_0008\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r05_vangogh_strong\epoch_0008.pt,0.7064023136297862,0.8313577810266666,0.4271520671466667,0.679149464170138,0.8254715364833334,0.4375478196166667,0.6562114355464777,0.8009158569166668,0.4502743394166667,0.8154137114683788,0.8549027592,0.3855690572666667,0.40466110512563513,0.6596582803580278,0.3819890969286666,0.6383054148447564,0.3607362648881249,0.6189414143093771
K2_r06_monet_strong,epoch_0001,1,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0001\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0001.pt,0.6977873255411784,0.8598126119733334,0.38971242422666663,0.6668673276901245,0.8560255404333332,0.3975616757166667,0.6400759865840275,0.8113435275833334,0.41803060008333326,0.821467316945394,0.8749608981333333,0.3583154182666667,0.42585093530988355,0.6671624131224326,0.40174643541294314,0.6443171764977476,0.37250463781337495,0.6197386812504513
K2_r06_monet_strong,epoch_0002,2,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0002\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0002.pt,0.6977257047096888,0.8531038439599999,0.40712682270666667,0.6671091095109782,0.8483889210333334,0.41502697195,0.6403293279310067,0.8150368173333333,0.4168860976666667,0.8201920855045319,0.8719635356666668,0.3755262257333333,0.4136628554304632,0.6610273201139644,0.39024083583037605,0.6383614809996359,0.37338493318833005,0.6203039289718211
K2_r06_monet_strong,epoch_0003,3,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0003\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0003.pt,0.697813640356064,0.8546986332933332,0.4055400129066667,0.6672462985912958,0.8498245352833333,0.4131734671666667,0.6375692206124465,0.8247169955,0.4058283756666667,0.8200830074151357,0.8741950253333334,0.37500619586666667,0.41482228763961776,0.6616398617141083,0.39155783194820515,0.639099380576009,0.37882553943623465,0.6223800619147568
K2_r06_monet_strong,epoch_0004,4,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0004\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0004.pt,0.698160066127777,0.8520661616133332,0.41138131404,0.6681386370460192,0.8472367035166666,0.4192259350333334,0.6386685507992904,0.8215384999166666,0.40901108641666667,0.8182457824548086,0.8713839940000001,0.3800028300666667,0.4109500607138788,0.6598205830690551,0.3880375921985048,0.6375610368182458,0.37744603297671453,0.6219806777737055
K2_r06_monet_strong,epoch_0005,5,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0005\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0005.pt,0.7023163457711539,0.8474233232800001,0.4090146114133333,0.6732660765449205,0.84217268665,0.4176514079333333,0.6466748088598251,0.81570037075,0.42111230175000003,0.8185174226760864,0.8684258698,0.3744674253333333,0.41505869851633315,0.6633505107565834,0.3920755517621831,0.6414449569775317,0.37435209161712285,0.6229493201463863
K2_r06_monet_strong,epoch_0006,6,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0006\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0006.pt,0.7048274988730747,0.8457324014666667,0.4077959803866667,0.6762859800954659,0.8402230537833335,0.4169746144333334,0.650925941268603,0.8111916187499999,0.42900512675,0.8189935739835104,0.8677697922000001,0.3710814442,0.417401677966647,0.6654092811321652,0.39429189429849004,0.6436447720103862,0.37167537532980294,0.6229500674620919
K2_r06_monet_strong,epoch_0007,7,2.0,R06_monet_strong,Monet target emphasis.,"1.35,1.05,1.25,0.85,0.85","0.75,1.1,1.6,1,1",False,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\full_eval\epoch_0007\summary.json,G:\GitHub\Latent_Style\SchrodingerBridge\weight_sweep_40\K2_r06_monet_strong\epoch_0007.pt,0.706357662041982,0.8411038774666666,0.4153962845733333,0.6780190067489942,0.8351396784166667,0.4250295328833332,0.6525146101911863,0.8072788806666666,0.43453730616666664,0.8197122832139334,0.8649606736666667,0.37686329133333335,0.41293931364983655,0.6637437807266217,0.3898409050244476,0.6419520178776796,0.36897266924431565,0.6220464394659377
