reuse_dir_rel,grid_output_rel,cells_total,cells_with_clip,cells_with_lpips,cells_complete,reused_count,avg_clip_style,avg_content_lpips,clip_minus_lpips,is_complete_25,reuse_dir,grid_output_dir
Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060,Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6425695610046387,0.44126726439999997,0.20130229660463872,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\optuna_hpo\trial_0044\experiment\full_eval\epoch_0060_grid5
Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040,Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6545443630218506,0.44014492600000005,0.21439943702185055,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_grid5
Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6564622223377228,0.41133971640000005,0.24512250593772272,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080,Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6501648545265197,0.46118387920000004,0.1889809753265197,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_grid5
Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6562867534160614,0.43538670279999997,0.22090005061606138,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S01_None\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040,Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6394177341461181,0.3382987652000001,0.30111896894611806,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_grid5
Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6524535596370697,0.4169491912,0.23550436843706973,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080,Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6422284615039825,0.34109411040000004,0.30113435110398246,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_grid5
Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6466763281822204,0.4520833248,0.1945930033822204,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S02_Naive_G1p0\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040,Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6390721273422241,0.34244252239999995,0.2966296049422241,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_grid5
Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6481513977050781,0.43653227720000004,0.21161912050507808,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080,Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6380892217159271,0.3305445571999999,0.30754466451592716,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_grid5
Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6408538949489594,0.4380418984000001,0.20281199654895932,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S03_Naive_G0p5\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040,Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6451518106460571,0.3382214520000001,0.306930358646057,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_grid5
Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6542031681537628,0.41256946600000005,0.24163370215376273,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080,Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_grid5,25,25,25,25,25,0.6487920320034027,0.3335661836,0.31522584840340273,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_grid5
Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6604837656021119,0.4305109484,0.22997281720211188,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S04_Naive_G1p5\full_eval\epoch_0080_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040,Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6556545352935791,0.4356735812,0.2199809540935791,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_grid5
Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200,Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5,25,25,25,25,25,0.6465392100811005,0.4082658368,0.2382733732811005,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200,G:\GitHub\Latent_Style\Cycle-NCE\exp\skip\Skip10_S05_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200_grid5
Cycle-NCE\exp\strong\strong_idt30_swd100_color20\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd100_color20\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6486978363990784,0.44074419239999996,0.20795364399907845,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color20\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color20\full_eval\epoch_0060_grid5
Cycle-NCE\exp\strong\strong_idt30_swd100_color50\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd100_color50\full_eval\epoch_0060_grid5,25,25,25,25,25,0.650566498041153,0.44761432640000004,0.20295217164115292,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color50\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color50\full_eval\epoch_0060_grid5
Cycle-NCE\exp\strong\strong_idt30_swd100_color80\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd100_color80\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6530039930343627,0.4492001108,0.20380388223436274,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color80\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd100_color80\full_eval\epoch_0060_grid5
Cycle-NCE\exp\strong\strong_idt30_swd150_color20\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd150_color20\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6529942488670349,0.44329386000000004,0.2097003888670349,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color20\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color20\full_eval\epoch_0060_grid5
Cycle-NCE\exp\strong\strong_idt30_swd150_color50\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd150_color50\full_eval\epoch_0060_grid5,25,25,25,25,25,0.649699149131775,0.4357588748000001,0.21394027433177487,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color50\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color50\full_eval\epoch_0060_grid5
Cycle-NCE\exp\strong\strong_idt30_swd150_color80\full_eval\epoch_0060,Cycle-NCE\exp\strong\strong_idt30_swd150_color80\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6428270494937897,0.4323633796,0.21046366989378967,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color80\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\strong\strong_idt30_swd150_color80\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.696412889957428,0.5600282403999999,0.13638464955742813,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7015808939933776,0.5473151415999999,0.1542657523933777,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_1_lr2e4_wc2_swd60_id15_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7044937515258789,0.5369236436000001,0.1675701079258788,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.702165150642395,0.538612396,0.16355275464239505,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_2_lr2e4_wc2_swd90_id30_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.710962872505188,0.5244700127999998,0.18649285970518814,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7052607440948486,0.5338178483999999,0.17144289569484872,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_3_lr2e4_wc5_swd60_id30_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7021110486984253,0.5732606276,0.12885042109842537,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7150744342803955,0.5744778648000001,0.14059656948039545,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_4_lr2e4_wc5_swd90_id15_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_grid5,25,25,25,25,25,0.6947245621681213,0.5585132312,0.13621133096812132,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized_grid5,25,25,25,25,25,0.7086371779441833,0.5478902367999999,0.16074694114418342,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0060_tokenized_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_grid5,25,25,25,25,25,0.7143783497810364,0.5438411836,0.17053716618103643,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized_grid5,25,25,25,25,25,0.7141204595565795,0.5442600200000001,0.16986043955657948,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120\full_eval\epoch_0120_tokenized_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010_grid5,25,25,25,25,25,0.6704117584228516,0.49483760320000003,0.17557415522285158,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0010_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020_grid5,25,25,25,25,25,0.693005473613739,0.5158978104,0.17710766321373894,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0020_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030_grid5,25,25,25,25,25,0.6650557231903076,0.4653804644000001,0.1996752587903075,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0030_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040_grid5,25,25,25,25,25,0.6798306465148926,0.46885844160000006,0.2109722049148925,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0040_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050_grid5,25,25,25,25,25,0.7012155890464783,0.5254690724000001,0.17574651664647822,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0050_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060_grid5,25,25,25,25,25,0.7087711882591248,0.5420419804,0.16672920785912482,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0060_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070_grid5,25,25,25,25,25,0.7013971757888794,0.5184759244000001,0.18292125138887927,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0070_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080_grid5,25,25,25,25,25,0.7130241012573242,0.5525151316000001,0.16050896965732409,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0080_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090_grid5,25,25,25,25,25,0.7079202938079834,0.5322780852000001,0.1756422086079833,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0090_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100_grid5,25,25,25,25,25,0.7106373524665832,0.5393884239999999,0.17124892846658335,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0100_grid5
Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110,Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110_grid5,25,25,25,25,25,0.7138158631324768,0.5419055267999999,0.17191033633247688,True,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110,G:\GitHub\Latent_Style\Cycle-NCE\exp\style_oa\style_oa_5_lr5e4_wc2_swd60_id30_e120_interval10\full_eval\epoch_0110_grid5
