experiment_id,dataset,method,family,sub_family,batch,epoch,transfer_clip_style,transfer_lpips,allpairs_clip_style,allpairs_lpips,id_clip_style,id_lpips,delta_idt_transfer,delta_idt_full,epoch_time_s,train_wall_s,train_wall_min,infer_ms_per_img,eval_wall_s,cuda_gb,location,status,solver,tokenizer,prediction,kinetic,proximal,attention,notes
inmortal_xpred_queue_seed42_b16/selected,distinct5-512/full,LBM,XPred_plus_QueueSmoothing,xpred plus queuesmoothing,16,0005,0.719815,0.559537,0.730879,0.551416,,,,,,,,,,,,completed,,,endpoint,,,,"Positive queue-side smoothing control. Recovers into the StructOT and EndpointTeacher tradeoff band by e5, but still does not displace the promoted Pattn/Stokes frontier."
inmortal_xpred_kmanifold_pattn_queue_seed42_b16/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_plus_Queue,xpred plus kmanifold plus pattn plus queue,16,0006,0.727845,0.635858,0.732686,0.627042,,,,,,,,,,,,completed,,,endpoint,,,,"Strong-family queue escalation. Stays near the plain Pattn style band, but does not materially improve the LPIPS frontier over the promoted late-Stokes family."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_from_pattn_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueue,xpred plus kmanifold plus pattn then anisostokesqueue,8,0013,0.710217,0.460315,0.730332,0.455941,,,,,,,,,,,,completed,,,endpoint,,,,"Strong low-LPIPS successor line. Does not beat the style frontier, but becomes the new best content-preserving tradeoff point among the promoted successor families."
inmortal_xpred_kmanifold_seed42_b32/selected,distinct5-512/full,LBM,XPred_Kmanifold,xpred kmanifold,32,0007,0.725905,0.686345,0.728403,0.678978,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched repaired x-pred packet. Clearly stronger than XPred_Barycenter on both style and LPIPS, but still far from the LPIPS target band."
inmortal_xpred_phighpass_seed42_b28/selected,distinct5-512/full,LBM,XPred_Phighpass,xpred phighpass,28,0006,0.680259,0.774767,0.680459,0.770297,,,,,,,,,,,,completed,,,endpoint,,,,Snapshot-matched proximal-only repair attempt. Clean negative result: weaker than XPred_Barycenter and much weaker than XPred_Kmanifold on both style and LPIPS.
inmortal_xpred_kmanifold_phighpass_seed42_b32/selected,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,xpred kmanifold phighpass,32,0006,0.665721,0.787751,0.665726,0.782905,,,,,,,,,,,,completed,,,endpoint,,,,Snapshot-matched combo repair attempt. Strong negative result: adding the current high-pass residual branch on top of Kmanifold degrades both style and LPIPS.
inmortal_xpred_kmanifold_pmod_seed42_b32/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,xpred kmanifold pmod,32,0007,0.715341,0.730513,0.716131,0.724402,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched modulation repair attempt. Better than the high-pass residual family, but still worse than XPred_Kmanifold on both style and LPIPS."
inmortal_xpred_kmanifold_pattn_seed42_b16/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_base,xpred kmanifold pattn base,16,0006,0.728853,0.637033,0.733832,0.627821,,,,,,,,,,,,completed,,,endpoint,,,,First promoted cross-attention proximal frontier. Beats XPred_Kmanifold on both style and LPIPS.
inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_longer,xpred kmanifold pattn longer,16,0011,0.728918,0.621074,0.73516,0.611332,,,,,,,,,,,,completed,,,endpoint,,,,Longer-training continuation of the promoted Pattn family. Keeps style flat and further improves LPIPS.
inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_finetune,xpred kmanifold pattn stokes finetune,16,0013,0.727434,0.603251,0.735594,0.591505,,,,,,,,,,,,completed,,,endpoint,,,,Late weak-Stokes fine-tune from the promoted Pattn continuation. Keeps style within the promoted band while improving LPIPS enough to become the new selected frontier.
inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_finetune,xpred kmanifold pattn stokes002 finetune,16,0013,0.730672,0.618282,0.737215,0.606909,,,,,,,,,,,,completed,,,endpoint,,,,"Late weaker-Stokes fine-tune from the promoted Pattn continuation. Raises the raw style frontier above the 0.05 packet, but gives back part of its LPIPS gain."
inmortal_xpred_kmanifold_pattn_aniso_seed42_b16/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Aniso,xpred kmanifold pattn aniso,16,0001,0.713568,0.59311,0.718417,0.587822,,,,,,,,,,,,completed,,,endpoint,,,,"Lower-LPIPS early tradeoff, but not a promoted frontier because style drops too far and later epochs degrade."
inmortal_xpred_kmanifold_pattn_stokes_seed42_b16/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_base,xpred kmanifold pattn stokes base,16,0003,0.719276,0.622159,0.725652,0.613843,,,,,,,,,,,,completed,,,endpoint,,,,"Cleaner LPIPS-oriented tradeoff than Aniso, but still not a promoted frontier over the Pattn continuation."
inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/selected,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_longer,xpred kmanifold pattn stokes longer,16,0009,0.711152,0.565321,0.721862,0.555351,,,,,,,,,,,,completed,,,endpoint,,,,"Longer-training continuation of the Stokes tradeoff family. Keeps pushing LPIPS down, but style drops enough that it remains an alternative tradeoff rather than the promoted frontier."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrust,xpred plus kmanifold plus pattn then anisostokesqueuetrust,8,0017,0.709465,0.575088,0.716807,0.570339,,,,,,,,,,,,completed,,,endpoint,,,,"Negative closure. The proximal trust penalty was active, but could not preserve the parent e13 basin; best point only nearly ties style while losing badly on LPIPS."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_trust_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueTrustReseed,xpred plus kmanifold plus pattn then anisostokesqueuetrustreseed,8,0009,0.703079,0.669725,0.704777,0.662954,,,,,,,,,,,,completed,,,endpoint,,,,"Negative closure. Resetting optimizer and training state improves over direct continuation, but still fails to recover the parent e13 low-LPIPS basin."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamp_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreseed,8,0003,0.702221,0.486749,0.718333,0.481449,,,,,,,,,,,,completed,,,endpoint,,,,Positive closure. Hard proximal clamping is the first recovery mechanism that beats the transfer reference on both axes and stays close to the all-pairs anchor without relapsing into proximal takeover
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamprelease_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleasereseed,8,0003,0.700686,0.475391,0.718282,0.470052,,,,,,,,,,,,completed,,,endpoint,,,,Positive closure. Clamp release keeps the proximal takeover under control while improving the fixed-clamp LPIPS tradeoff at nearly unchanged style.
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleasewide_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseWideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleasewidereseed,8,0001,0.707516,0.529768,0.719815,0.523655,,,,,,,,,,,,completed,,,endpoint,,,,"Negative closure. Removing the tighter 1.10 early clamp and releasing farther to 1.60 never recovers a better frontier; the packet stays stable, but LPIPS regresses sharply relative to both the fixed-"
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clampreleaselatewide_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampReleaseLateWideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclampreleaselatewidereseed,8,0003,0.701391,0.476765,0.718813,0.471605,,,,,,,,,,,,completed,,,endpoint,,,,"Near-tie negative closure. A slower linear release to 1.60 nearly matches the positive clamp-release packet and clearly improves over the failed wide-release packet, but still gives back a small amoun"
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4wide_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4WideReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4widereseed,8,0003,0.700943,0.472576,0.718882,0.467091,,,,,,,,,,,,completed,,,endpoint,,,,"Positive incremental closure. Explicit 4-epoch hold slightly improves the release family e3 low-LPIPS point, but later wide release still decays and does not threaten the paper-facing e13 anchor."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4mid_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4MidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4midreseed,8,0008,0.66791,0.28774,0.701385,0.287782,,,,,,,,,,,,completed,,,endpoint,,,,"Positive geometry-anchor closure. The family converges to an extremely low-LPIPS plateau around 0.668/0.288 transfer, but style remains capped and never challenges the headline frontier."
inmortal_xpred_kmanifold_pattn_anisostokes_queue_clamphold4slowmid_reseed_from_e13_seed42_b8a2/selected,distinct5-512/full,LBM,XPred_plus_Kmanifold_plus_Pattn_then_AnisoStokesQueueClampHold4SlowMidReseed,xpred plus kmanifold plus pattn then anisostokesqueueclamphold4slowmidreseed,8,0012,0.667306,0.28984,0.700879,0.289787,,,,,,,,,,,,completed,,,endpoint,,,,Near-tie negative closure. Slowing the same single-stage release does not outperform hold4mid; style is slightly lower and LPIPS is slightly worse.
distinct5-512_1000-per-style__LBM__F_e1,distinct5-512/1000-per-style,LBM,F_e1,f_e1,44,1,0.66436,0.324528,0.696915,0.318645,,,0.024438,,,,1.2161,,0.592,,Remote_3060,closed,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,
distinct5-512_1000-per-style__LBM__H_e1,distinct5-512/1000-per-style,LBM,H_e1,h_e1,44,1,0.665255,0.328105,0.697363,0.321333,,,0.025333,,,,1.2207,,1.6267,,Remote_3060,closed_no_indexed_artfid,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,
distinct5-512_1000-per-style__LBM__H_e2,distinct5-512/1000-per-style,LBM,H_e2,h_e2,44,2,0.668395,0.356105,0.699383,0.348407,,,0.028472,,,,2.2656,,1.5998,,Remote_3060,closed_no_indexed_artfid,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,
distinct5-512_1000-per-style__LBM__K_e1,distinct5-512/1000-per-style,LBM,K_e1,k_e1,44,1,0.671167,0.372281,0.700995,0.362294,,,0.031244,,,,1.2077,,20.0333,,Remote_3060,closed_reaudited_conflict,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,
distinct5-512_1000-per-style__LBM__K_longer_e5,distinct5-512/1000-per-style,LBM,K_longer_e5,k_longer_e5,44,5,0.66701,0.358785,0.696885,0.350416,,,0.027088,,,,5.545,,1.6926,,Remote_3060,closed_negative,euler_legacy,legacy_factorized,velocity,global_l2,,SemanticCrossAttn,
distinct5-512_1000-per-style__SaMST__e5,distinct5-512/1000-per-style,SaMST,e5,e5,,5,0.698919,0.6335,0.727581,0.627069,,,0.058996,,,,115.975,430.761,0.3703,,Local_Win,closed,OMF,OMF_weight,velocity,off,,OMF,
distinct5-512_1000-per-style__SaMST__e15,distinct5-512/1000-per-style,SaMST,e15,e15,,15,0.695741,0.63195,0.724725,0.62555,,,0.055819,,,,347.2567,,2.6207,,Local_Win,closed,OMF,OMF_weight,velocity,off,,OMF,
distinct5-512_1000-per-style__SaMAM__step_2250,distinct5-512/1000-per-style,SaMAM,step_2250,step_2250,6,2250,0.552252,0.360452,0.581097,0.35382,,,-0.087671,,,,458.5503,,0.7887,,Local_Win,manuscript_valid,SSM,,SSM,off,,Mamba,
distinct5-512_1000-per-style__SaMAM__step_3000,distinct5-512/1000-per-style,SaMAM,step_3000,step_3000,6,3000,0.664618,0.327094,0.697801,0.322087,,,0.024696,,,,612.5845,,4.8218,,Local_Win,audit_only_closed,SSM,,SSM,off,,Mamba,
distinct5-512_1000-per-style__SaMST-latent__b50_fast,distinct5-512/1000-per-style,SaMST-latent,b50_fast,b50_fast,,1,0.610439,0.729578,0.610439,0.729578,,,-0.029482,,,,1.7763,,0.5299,,Local_Win,drop,,,,off,,,
distinct5-512_1000-per-style__SaMST-latent__b300_fast,distinct5-512/1000-per-style,SaMST-latent,b300_fast,b300_fast,,1,0.610439,0.729578,0.610439,0.729578,,,-0.029482,,,,9.305,,0.5067,,Local_Win,drop,,,,off,,,
legacy256_50x50__Ours__epoch_0007,legacy256/50x50,Ours,Ours,epoch_0007,,,,,0.716114,0.451418,,,,,,,,,,,,completed,euler_legacy,legacy_factorized,velocity,,,,
legacy256_50x50__Ours__epoch_0008,legacy256/50x50,Ours,Ours,epoch_0008,,,,,0.716724,0.461527,,,,,,,,,,,,completed,euler_legacy,legacy_factorized,velocity,,,,
legacy256_50x50__Ours__residual_1p25,legacy256/50x50,Ours,Ours,residual_1p25,,,,,0.721854,0.511032,,,,,,,,,,,,completed,euler_legacy,legacy_factorized,velocity,,,,
legacy256_50x50__SaMST__samst_strict,legacy256/50x50,SaMST,SaMST,samst_strict,,,,,0.7194,0.4664,,,,,,,,,,,,completed,OMF,OMF_weight,velocity,,,,
legacy256_50x50__StyleID__styleid_strict,legacy256/50x50,StyleID,StyleID,styleid_strict,,,,,0.7597,0.7497,,,,,,,,,,,,completed,,,velocity,,,,
legacy256_50x50__S2WAT__s2wat_strict,legacy256/50x50,S2WAT,S2WAT,s2wat_strict,,,,,0.7139,0.5263,,,,,,,,,,,,completed,,,velocity,,,,
legacy256_50x50__AdaIN__adain_v32k,legacy256/50x50,AdaIN,AdaIN,adain_v32k,,,,,0.713,0.6298,,,,,,,,,,,,completed,,,velocity,,,,
legacy256_50x50__AdaIN__adain_vgg19,legacy256/50x50,AdaIN,AdaIN,adain_vgg19,,,,,0.693,0.687,,,,,,,,,,,,completed,,,velocity,,,,
legacy256_50x50__AdaIN__adain_bad,legacy256/50x50,AdaIN,AdaIN,adain_bad,,,,,0.6308,0.849,,,,,,,,,,,,completed,,,velocity,,,,
inmortal_k_spatial_seed42_b16/ceiling,distinct5-512/full,LBM,K_spatial,inmortal_k_spatial_seed42_b16,16,0006,0.661454,0.350376,0.692396,0.341516,,,,,,,,,,,,completed,,,velocity,,,,"Negative-to-neutral kinetic-only packet. Stable, but did not lift the style ceiling."
inmortal_k_manifold_seed42_b16/ceiling,distinct5-512/full,LBM,K_manifold,inmortal_k_manifold_seed42_b16,16,0006,0.662877,0.33487,0.694868,0.326015,,,,,,,,,,,,completed,,,velocity,,,,"Slightly stronger content-preserving kinetic packet. Better than K_spatial, but still not a style-ceiling solution by itself."
inmortal_xpred_bary_seed42_b40/ceiling,distinct5-512/full,LBM,XPred_Barycenter,inmortal_xpred_bary_seed42_b40,40,0007,0.716126,0.717577,0.718668,0.710442,,,,,,,,,,,,completed,,,endpoint,,,,"Strong style-ceiling packet. Reaches near-target style, but content damage remains catastrophic."
inmortal_xpred_kmanifold_seed42_b32/ceiling,distinct5-512/full,LBM,XPred_Kmanifold,inmortal_xpred_kmanifold_seed42_b32,32,0007,0.725905,0.686345,0.728403,0.678978,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched repaired x-pred packet. Clearly stronger than XPred_Barycenter on both style and LPIPS, but still far from the LPIPS target band."
inmortal_xpred_phighpass_seed42_b28/ceiling,distinct5-512/full,LBM,XPred_Phighpass,inmortal_xpred_phighpass_seed42_b28,28,0006,0.680259,0.774767,0.680459,0.770297,,,,,,,,,,,,completed,,,endpoint,,,,Snapshot-matched proximal-only repair attempt. Clean negative result: weaker than XPred_Barycenter and much weaker than XPred_Kmanifold on both style and LPIPS.
inmortal_xpred_kmanifold_phighpass_seed42_b32/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Phighpass,inmortal_xpred_kmanifold_phighpass_seed42_b32,32,0006,0.665721,0.787751,0.665726,0.782905,,,,,,,,,,,,completed,,,endpoint,,,,Snapshot-matched combo repair attempt. Strong negative result: adding the current high-pass residual branch on top of K_manifold degrades both style and LPIPS.
inmortal_xpred_kmanifold_pmod_seed42_b32/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pmod,inmortal_xpred_kmanifold_pmod_seed42_b32,32,0007,0.715341,0.730513,0.716131,0.724402,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched modulation repair attempt. Clear improvement over both high-pass residual packets, but still worse than XPred_Kmanifold on both style and LPIPS."
inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pattn,inmortal_xpred_kmanifold_pattn_seed42_b16_e12_continue,16,0011,0.728918,0.621074,0.73516,0.611332,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched cross-attention proximal repair plus longer training. Keeps style essentially flat while improving LPIPS beyond the 8-epoch frontier, but the LPIPS gap to the long-range target is sti"
inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes_Finetune,inmortal_xpred_kmanifold_pattn_stokes_from_pattn_seed42_b16,16,0013,0.727434,0.603251,0.735594,0.591505,,,,,,,,,,,,completed,,,endpoint,,,,"Late weak-Stokes fine-tune from the promoted Pattn continuation. Style stays within about 0.0015 of the previous leader while LPIPS improves by about -0.0178, making this the new promoted frontier und"
inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes002_Finetune,inmortal_xpred_kmanifold_pattn_stokes002_from_pattn_seed42_b16,16,0013,0.730672,0.618282,0.737215,0.606909,,,,,,,,,,,,completed,,,endpoint,,,,"Late weaker-Stokes fine-tune from the same Pattn continuation. It reclaims style strongly enough to become the new raw-style frontier, but sacrifices about +0.0150 LPIPS relative to the 0.05 packet."
inmortal_xpred_kmanifold_pattn_aniso_seed42_b16/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Aniso,inmortal_xpred_kmanifold_pattn_aniso_seed42_b16,16,0001,0.713568,0.59311,0.718417,0.587822,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched anisotropic transport repair on top of the Pattn frontier. Lower-LPIPS early tradeoff, but not a promoted frontier because style drops too far and later epochs degrade."
inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue/ceiling,distinct5-512/full,LBM,XPred_Kmanifold_Pattn_Stokes,inmortal_xpred_kmanifold_pattn_stokes_seed42_b16_e12_continue,16,0009,0.711152,0.565321,0.721862,0.555351,,,,,,,,,,,,completed,,,endpoint,,,,"Snapshot-matched Stokes transport repair plus longer training. It continues lowering LPIPS, but remains a style-for-content tradeoff rather than a promoted frontier."
